student_id,course_id,grade,semester
419,CSE1010,F,Semester 2
419,MATH1131,B,Semester 2
419,CSE1010,W,Semester 3
419,MATH1131,W,Semester 3
419,CSE2010,A,Semester 3
419,MATH1131,F,Semester 3
419,CSE1010,C,Semester 4
419,CSE3500,F,Semester 4
419,CSE2100,B,Semester 4
419,CSE1010,C,Semester 4
419,CSE2010,W,Semester 5
419,MATH1131,C,Semester 5
419,CSE3500,W,Semester 5
419,CSE1010,W,Semester 5
419,CSE2100,A,Semester 6
419,MATH1131,B,Semester 6
419,CSE1010,A,Semester 6
419,MATH1131,A,Semester 6
420,MATH1131,C,Semester 1
420,CSE1010,B,Semester 1
420,MATH1131,F,Semester 1
420,CSE1010,C,Semester 1
420,MATH1131,F,Semester 2
420,CSE2010,B,Semester 2
420,MATH2210,A,Semester 2
420,CSE1010,W,Semester 2
420,CSE2100,D,Semester 3
420,CSE1010,B,Semester 3
420,MATH1131,C,Semester 3
420,MATH2210,A,Semester 3
420,CSE1010,D,Semester 4
420,MATH1131,D,Semester 4
420,CSE1010,D,Semester 4
420,STAT3025,A,Semester 4
420,STAT3025,C,Semester 5
420,CSE1010,B,Semester 5
420,CSE3500,F,Semester 5
420,MATH1131,C,Semester 5
420,MATH1131,W,Semester 6
420,MATH2210,A,Semester 6
420,CSE3500,F,Semester 6
420,CSE2010,W,Semester 6
421,CSE1010,C,Semester 1
421,CSE1010,F,Semester 1
421,MATH1131,W,Semester 1
421,MATH1131,W,Semester 1
421,CSE2100,C,Semester 2
421,CSE1010,B,Semester 2
421,CSE2010,W,Semester 2
421,MATH1131,F,Semester 2
421,CSE1010,D,Semester 3
421,MATH2210,B,Semester 3
421,CSE3500,A,Semester 3
421,MATH1131,C,Semester 3
421,CSE2100,F,Semester 4
421,CSE3500,B,Semester 4
421,CSE1010,C,Semester 4
421,CSE2010,W,Semester 4
421,MATH2210,F,Semester 5
421,MATH1131,W,Semester 5
421,CSE2100,A,Semester 5
421,CSE3500,B,Semester 5
421,CSE1010,A,Semester 6
421,CSE1010,W,Semester 6
421,MATH1131,A,Semester 6
421,CSE2010,D,Semester 6
422,CSE1010,W,Semester 1
422,MATH1131,D,Semester 1
422,MATH1131,A,Semester 1
422,CSE1010,C,Semester 1
422,CSE1010,A,Semester 2
422,CSE2010,A,Semester 2
422,MATH2210,W,Semester 2
422,MATH1131,D,Semester 2
422,MATH1131,A,Semester 3
422,STAT3025,W,Semester 3
422,CSE1010,A,Semester 3
422,MATH2210,W,Semester 3
422,CSE2100,F,Semester 4
422,CSE1010,W,Semester 4
422,MATH2210,A,Semester 4
422,MATH1131,F,Semester 4
422,MATH1131,B,Semester 5
422,STAT3025,D,Semester 5
422,CSE3500,A,Semester 5
422,CSE2100,B,Semester 5
422,MATH1131,B,Semester 6
422,CSE2100,A,Semester 6
422,STAT3025,F,Semester 6
422,MATH1131,C,Semester 6
423,MATH1131,D,Semester 1
423,CSE1010,C,Semester 1
423,CSE1010,C,Semester 1
423,MATH1131,B,Semester 1
423,MATH2210,D,Semester 2
423,MATH1131,C,Semester 2
423,CSE1010,B,Semester 2
423,CSE2010,W,Semester 2
423,CSE1010,A,Semester 3
423,MATH1131,B,Semester 3
423,MATH1131,F,Semester 3
423,CSE2010,C,Semester 3
423,CSE2100,W,Semester 4
423,CSE1010,W,Semester 4
423,MATH2210,A,Semester 4
423,MATH1131,D,Semester 4
423,CSE2100,B,Semester 5
423,CSE3500,B,Semester 5
423,CSE1010,F,Semester 5
423,MATH2210,A,Semester 5
423,MATH2210,A,Semester 6
423,MATH1131,D,Semester 6
423,CSE2100,F,Semester 6
423,CSE1010,F,Semester 6
424,CSE1010,C,Semester 1
424,MATH1131,F,Semester 1
424,MATH1131,W,Semester 1
424,CSE1010,D,Semester 1
424,MATH1131,A,Semester 2
424,MATH1131,W,Semester 2
424,CSE2100,A,Semester 2
424,CSE1010,D,Semester 2
424,MATH2210,W,Semester 3
424,CSE2010,A,Semester 3
424,MATH1131,F,Semester 3
424,CSE1010,F,Semester 3
424,MATH2210,B,Semester 4
424,STAT3025,C,Semester 4
424,MATH1131,B,Semester 4
424,CSE1010,B,Semester 4
424,MATH1131,W,Semester 5
424,MATH1131,C,Semester 5
424,CSE3500,F,Semester 5
424,CSE1010,W,Semester 5
424,STAT3025,D,Semester 6
424,MATH2210,C,Semester 6
424,CSE2100,F,Semester 6
424,CSE1010,B,Semester 6
425,MATH1131,C,Semester 1
425,MATH1131,A,Semester 1
425,CSE1010,B,Semester 1
425,CSE1010,D,Semester 1
425,CSE2100,A,Semester 2
425,CSE1010,F,Semester 2
425,MATH1131,C,Semester 2
425,MATH1131,A,Semester 2
425,CSE2010,F,Semester 3
425,CSE2100,C,Semester 3
425,MATH2210,B,Semester 3
425,MATH1131,F,Semester 3
425,CSE1010,D,Semester 4
425,CSE1010,F,Semester 4
425,STAT3025,C,Semester 4
425,MATH1131,F,Semester 4
425,CSE2100,B,Semester 5
425,MATH1131,C,Semester 5
425,CSE1010,A,Semester 5
425,MATH1131,F,Semester 5
425,MATH1131,C,Semester 6
425,CSE3500,B,Semester 6
425,STAT3025,A,Semester 6
425,CSE1010,F,Semester 6
426,MATH1131,F,Semester 1
426,CSE1010,F,Semester 1
426,MATH1131,A,Semester 1
426,CSE1010,B,Semester 1
426,MATH1131,B,Semester 2
426,CSE1010,C,Semester 2
426,MATH1131,D,Semester 2
426,CSE1010,C,Semester 2
426,MATH1131,B,Semester 3
426,CSE1010,A,Semester 3
426,CSE1010,W,Semester 3
426,CSE2010,D,Semester 3
426,MATH1131,B,Semester 4
426,CSE1010,F,Semester 4
426,MATH1131,W,Semester 4
426,CSE2100,B,Semester 4
426,MATH1131,W,Semester 5
426,CSE3500,W,Semester 5
426,MATH2210,D,Semester 5
426,CSE1010,W,Semester 5
426,CSE2100,W,Semester 6
426,STAT3025,D,Semester 6
426,MATH1131,F,Semester 6
426,CSE3500,A,Semester 6
427,MATH1131,A,Semester 1
427,CSE1010,B,Semester 1
427,CSE1010,W,Semester 1
427,MATH1131,C,Semester 1
427,CSE1010,F,Semester 2
427,MATH2210,W,Semester 2
427,MATH1131,A,Semester 2
427,MATH1131,F,Semester 2
427,CSE2010,F,Semester 3
427,STAT3025,B,Semester 3
427,CSE1010,C,Semester 3
427,MATH1131,B,Semester 3
427,CSE2100,C,Semester 4
427,CSE1010,B,Semester 4
427,CSE1010,D,Semester 4
427,STAT3025,A,Semester 4
427,MATH1131,D,Semester 5
427,CSE2010,C,Semester 5
427,CSE3500,A,Semester 5
427,CSE1010,C,Semester 5
427,MATH1131,W,Semester 6
427,MATH2210,C,Semester 6
427,MATH1131,A,Semester 6
427,STAT3025,D,Semester 6
428,CSE1010,W,Semester 1
428,MATH1131,D,Semester 1
428,MATH1131,D,Semester 1
428,CSE1010,C,Semester 1
428,CSE2100,F,Semester 2
428,MATH1131,W,Semester 2
428,CSE2010,W,Semester 2
428,CSE1010,F,Semester 2
428,MATH1131,W,Semester 3
428,MATH1131,B,Semester 3
428,MATH2210,C,Semester 3
428,CSE3500,A,Semester 3
428,MATH1131,C,Semester 4
428,CSE3500,A,Semester 4
428,CSE2100,D,Semester 4
428,STAT3025,A,Semester 4
428,MATH1131,D,Semester 5
428,CSE1010,A,Semester 5
428,CSE3500,D,Semester 5
428,STAT3025,B,Semester 5
428,CSE2100,D,Semester 6
428,CSE3500,W,Semester 6
428,CSE1010,B,Semester 6
428,MATH2210,W,Semester 6
429,MATH1131,B,Semester 1
429,CSE1010,W,Semester 1
429,MATH1131,W,Semester 1
429,CSE1010,F,Semester 1
429,CSE1010,C,Semester 2
429,CSE2100,D,Semester 2
429,MATH1131,W,Semester 2
429,MATH1131,W,Semester 2
429,CSE2100,C,Semester 3
429,MATH2210,A,Semester 3
429,CSE1010,D,Semester 3
429,MATH1131,D,Semester 3
429,CSE1010,A,Semester 4
429,MATH2210,F,Semester 4
429,STAT3025,F,Semester 4
429,CSE1010,B,Semester 4
429,MATH2210,C,Semester 5
429,CSE1010,B,Semester 5
429,STAT3025,C,Semester 5
429,CSE2100,C,Semester 5
429,CSE2100,A,Semester 6
429,STAT3025,W,Semester 6
429,MATH1131,A,Semester 6
429,CSE1010,C,Semester 6
430,CSE1010,D,Semester 1
430,CSE1010,B,Semester 1
430,MATH1131,B,Semester 1
430,MATH1131,B,Semester 1
430,MATH1131,F,Semester 2
430,MATH1131,C,Semester 2
430,CSE2010,F,Semester 2
430,MATH2210,B,Semester 2
430,CSE2010,F,Semester 3
430,STAT3025,W,Semester 3
430,MATH1131,B,Semester 3
430,CSE1010,A,Semester 3
430,STAT3025,B,Semester 4
430,MATH2210,C,Semester 4
430,MATH1131,C,Semester 4
430,CSE2010,A,Semester 4
430,CSE1010,C,Semester 5
430,STAT3025,A,Semester 5
430,MATH1131,B,Semester 5
430,CSE1010,F,Semester 5
430,CSE1010,B,Semester 6
430,CSE1010,A,Semester 6
430,CSE2100,A,Semester 6
430,MATH1131,A,Semester 6
431,CSE1010,C,Semester 1
431,CSE1010,W,Semester 1
431,MATH1131,D,Semester 1
431,MATH1131,A,Semester 1
431,MATH1131,W,Semester 2
431,CSE2100,C,Semester 2
431,MATH2210,B,Semester 2
431,MATH1131,B,Semester 2
431,MATH1131,F,Semester 3
431,MATH2210,C,Semester 3
431,CSE2010,C,Semester 3
431,CSE2100,D,Semester 3
431,CSE1010,W,Semester 4
431,CSE2100,D,Semester 4
431,MATH1131,C,Semester 4
431,STAT3025,B,Semester 4
431,CSE2010,A,Semester 5
431,CSE1010,A,Semester 5
431,CSE3500,B,Semester 5
431,STAT3025,C,Semester 5
431,STAT3025,W,Semester 6
431,CSE2010,C,Semester 6
431,MATH2210,B,Semester 6
431,MATH1131,B,Semester 6
432,CSE1010,W,Semester 1
432,MATH1131,W,Semester 1
432,CSE1010,F,Semester 1
432,MATH1131,F,Semester 1
432,CSE2010,B,Semester 2
432,MATH2210,D,Semester 2
432,CSE2100,B,Semester 2
432,CSE1010,A,Semester 2
432,CSE2100,A,Semester 3
432,CSE1010,D,Semester 3
432,MATH1131,W,Semester 3
432,STAT3025,B,Semester 3
432,CSE1010,A,Semester 4
432,CSE3500,F,Semester 4
432,MATH2210,D,Semester 4
432,CSE1010,W,Semester 4
432,STAT3025,B,Semester 5
432,CSE2010,B,Semester 5
432,MATH1131,B,Semester 5
432,CSE1010,F,Semester 5
432,CSE1010,C,Semester 6
432,STAT3025,F,Semester 6
432,CSE1010,D,Semester 6
432,MATH2210,D,Semester 6
433,CSE1010,F,Semester 1
433,CSE1010,C,Semester 1
433,MATH1131,B,Semester 1
433,MATH1131,W,Semester 1
433,CSE2010,D,Semester 2
433,CSE1010,B,Semester 2
433,MATH2210,D,Semester 2
433,MATH1131,C,Semester 2
433,CSE1010,A,Semester 3
433,MATH1131,A,Semester 3
433,STAT3025,F,Semester 3
433,CSE2010,C,Semester 3
433,MATH1131,C,Semester 4
433,CSE1010,A,Semester 4
433,STAT3025,C,Semester 4
433,MATH1131,A,Semester 4
433,MATH1131,C,Semester 5
433,STAT3025,B,Semester 5
433,MATH2210,W,Semester 5
433,CSE2100,W,Semester 5
433,CSE2010,A,Semester 6
433,CSE1010,B,Semester 6
433,CSE1010,C,Semester 6
433,MATH1131,F,Semester 6
434,MATH1131,D,Semester 1
434,CSE1010,W,Semester 1
434,CSE1010,A,Semester 1
434,MATH1131,D,Semester 1
434,CSE1010,F,Semester 2
434,CSE2100,F,Semester 2
434,MATH2210,C,Semester 2
434,CSE2010,W,Semester 2
434,CSE2010,W,Semester 3
434,CSE1010,C,Semester 3
434,CSE2100,B,Semester 3
434,MATH1131,F,Semester 3
434,STAT3025,A,Semester 4
434,CSE2010,D,Semester 4
434,CSE2100,W,Semester 4
434,CSE1010,A,Semester 4
434,MATH2210,F,Semester 5
434,CSE2100,W,Semester 5
434,CSE1010,F,Semester 5
434,CSE2010,C,Semester 5
434,MATH1131,C,Semester 6
434,CSE2010,C,Semester 6
434,CSE1010,D,Semester 6
434,CSE2100,W,Semester 6
435,CSE1010,B,Semester 1
435,CSE1010,F,Semester 1
435,MATH1131,A,Semester 1
435,MATH1131,B,Semester 1
435,CSE1010,C,Semester 2
435,MATH2210,A,Semester 2
435,CSE1010,A,Semester 2
435,MATH1131,B,Semester 2
435,CSE2100,A,Semester 3
435,STAT3025,W,Semester 3
435,MATH1131,C,Semester 3
435,MATH1131,C,Semester 3
435,MATH2210,F,Semester 4
435,CSE1010,F,Semester 4
435,CSE2010,B,Semester 4
435,CSE1010,C,Semester 4
435,CSE1010,A,Semester 5
435,STAT3025,F,Semester 5
435,MATH2210,F,Semester 5
435,CSE2100,W,Semester 5
435,STAT3025,B,Semester 6
435,CSE1010,C,Semester 6
435,MATH1131,F,Semester 6
435,MATH2210,A,Semester 6
436,CSE1010,D,Semester 1
436,MATH1131,B,Semester 1
436,MATH1131,A,Semester 1
436,CSE1010,C,Semester 1
436,CSE1010,C,Semester 2
436,CSE2010,A,Semester 2
436,MATH1131,A,Semester 2
436,MATH1131,W,Semester 2
436,CSE1010,F,Semester 3
436,MATH1131,D,Semester 3
436,CSE1010,A,Semester 3
436,CSE2010,A,Semester 3
436,MATH1131,W,Semester 4
436,MATH2210,D,Semester 4
436,CSE1010,D,Semester 4
436,MATH1131,F,Semester 4
436,CSE2100,C,Semester 5
436,MATH2210,A,Semester 5
436,CSE1010,W,Semester 5
436,STAT3025,B,Semester 5
436,MATH1131,B,Semester 6
436,CSE1010,W,Semester 6
436,CSE3500,D,Semester 6
436,CSE2010,B,Semester 6
437,CSE1010,A,Semester 1
437,CSE1010,D,Semester 1
437,MATH1131,B,Semester 1
437,MATH1131,A,Semester 1
437,CSE1010,B,Semester 2
437,CSE1010,C,Semester 2
437,MATH2210,B,Semester 2
437,CSE2010,C,Semester 2
437,CSE1010,C,Semester 3
437,MATH1131,B,Semester 3
437,MATH1131,B,Semester 3
437,CSE2010,A,Semester 3
437,CSE1010,D,Semester 4
437,CSE1010,D,Semester 4
437,STAT3025,C,Semester 4
437,MATH1131,F,Semester 4
437,CSE2100,D,Semester 5
437,MATH1131,B,Semester 5
437,CSE1010,F,Semester 5
437,CSE2010,F,Semester 5
437,MATH2210,D,Semester 6
437,CSE3500,D,Semester 6
437,CSE2100,B,Semester 6
437,STAT3025,D,Semester 6
438,MATH1131,B,Semester 1
438,MATH1131,W,Semester 1
438,CSE1010,D,Semester 1
438,CSE1010,C,Semester 1
438,CSE2010,C,Semester 2
438,MATH1131,F,Semester 2
438,CSE2100,W,Semester 2
438,CSE1010,B,Semester 2
438,CSE3500,F,Semester 3
438,MATH1131,C,Semester 3
438,CSE2100,D,Semester 3
438,CSE2010,W,Semester 3
438,MATH2210,W,Semester 4
438,CSE3500,F,Semester 4
438,CSE2010,D,Semester 4
438,MATH1131,F,Semester 4
438,MATH1131,B,Semester 5
438,MATH1131,F,Semester 5
438,MATH2210,W,Semester 5
438,CSE2010,W,Semester 5
438,CSE1010,D,Semester 6
438,STAT3025,W,Semester 6
438,CSE1010,B,Semester 6
438,MATH2210,C,Semester 6
439,CSE1010,B,Semester 1
439,CSE1010,C,Semester 1
439,MATH1131,W,Semester 1
439,MATH1131,W,Semester 1
439,MATH1131,F,Semester 2
439,MATH1131,A,Semester 2
439,CSE1010,F,Semester 2
439,CSE2010,C,Semester 2
439,CSE2010,C,Semester 3
439,MATH1131,F,Semester 3
439,CSE2100,F,Semester 3
439,CSE1010,F,Semester 3
439,MATH1131,D,Semester 4
439,MATH2210,B,Semester 4
439,CSE1010,W,Semester 4
439,MATH1131,W,Semester 4
439,STAT3025,D,Semester 5
439,MATH1131,F,Semester 5
439,CSE3500,C,Semester 5
439,CSE1010,C,Semester 5
439,CSE2010,F,Semester 6
439,MATH1131,W,Semester 6
439,CSE1010,F,Semester 6
439,MATH2210,F,Semester 6
440,MATH1131,F,Semester 1
440,CSE1010,D,Semester 1
440,CSE1010,C,Semester 1
440,MATH1131,D,Semester 1
440,CSE1010,B,Semester 2
440,CSE2010,D,Semester 2
440,MATH1131,W,Semester 2
440,CSE1010,W,Semester 2
440,MATH1131,W,Semester 3
440,CSE2010,A,Semester 3
440,MATH1131,A,Semester 3
440,CSE1010,B,Semester 3
440,MATH1131,F,Semester 4
440,CSE1010,A,Semester 4
440,MATH2210,F,Semester 4
440,CSE2010,W,Semester 4
440,MATH1131,D,Semester 5
440,CSE1010,W,Semester 5
440,CSE2100,D,Semester 5
440,MATH2210,D,Semester 5
440,CSE2010,A,Semester 6
440,CSE3500,F,Semester 6
440,CSE1010,D,Semester 6
440,STAT3025,B,Semester 6
441,MATH1131,D,Semester 1
441,CSE1010,C,Semester 1
441,CSE1010,W,Semester 1
441,MATH1131,D,Semester 1
441,CSE2010,D,Semester 2
441,MATH1131,F,Semester 2
441,MATH1131,A,Semester 2
441,CSE1010,F,Semester 2
441,MATH1131,A,Semester 3
441,CSE2010,C,Semester 3
441,MATH2210,C,Semester 3
441,MATH1131,C,Semester 3
441,STAT3025,D,Semester 4
441,CSE2010,F,Semester 4
441,CSE1010,D,Semester 4
441,CSE2100,D,Semester 4
441,MATH1131,W,Semester 5
441,CSE3500,F,Semester 5
441,MATH2210,F,Semester 5
441,CSE2010,C,Semester 5
441,MATH2210,C,Semester 6
441,STAT3025,D,Semester 6
441,CSE2010,F,Semester 6
441,CSE3500,D,Semester 6
442,CSE1010,C,Semester 1
442,MATH1131,W,Semester 1
442,MATH1131,C,Semester 1
442,CSE1010,W,Semester 1
442,MATH1131,A,Semester 2
442,CSE2010,C,Semester 2
442,CSE1010,A,Semester 2
442,CSE1010,C,Semester 2
442,MATH1131,B,Semester 3
442,CSE2010,W,Semester 3
442,CSE1010,D,Semester 3
442,MATH2210,F,Semester 3
442,CSE2010,D,Semester 4
442,STAT3025,A,Semester 4
442,CSE2100,D,Semester 4
442,CSE1010,C,Semester 4
442,CSE1010,W,Semester 5
442,MATH1131,D,Semester 5
442,STAT3025,D,Semester 5
442,CSE2010,D,Semester 5
442,CSE3500,D,Semester 6
442,MATH1131,C,Semester 6
442,MATH1131,W,Semester 6
442,CSE1010,W,Semester 6
443,MATH1131,C,Semester 1
443,CSE1010,D,Semester 1
443,CSE1010,W,Semester 1
443,MATH1131,F,Semester 1
443,CSE2010,F,Semester 2
443,MATH2210,D,Semester 2
443,CSE1010,D,Semester 2
443,MATH1131,B,Semester 2
443,CSE1010,B,Semester 3
443,STAT3025,D,Semester 3
443,CSE2010,A,Semester 3
443,MATH2210,D,Semester 3
443,CSE1010,C,Semester 4
443,MATH1131,A,Semester 4
443,CSE2100,D,Semester 4
443,CSE2010,W,Semester 4
443,CSE1010,D,Semester 5
443,CSE1010,B,Semester 5
443,STAT3025,F,Semester 5
443,CSE2010,F,Semester 5
443,CSE2100,W,Semester 6
443,CSE1010,A,Semester 6
443,STAT3025,D,Semester 6
443,MATH2210,A,Semester 6
444,MATH1131,C,Semester 1
444,CSE1010,F,Semester 1
444,MATH1131,F,Semester 1
444,CSE1010,B,Semester 1
444,CSE2010,A,Semester 2
444,CSE1010,F,Semester 2
444,MATH1131,A,Semester 2
444,MATH2210,A,Semester 2
444,MATH1131,B,Semester 3
444,CSE2010,B,Semester 3
444,MATH1131,D,Semester 3
444,MATH2210,W,Semester 3
444,CSE2010,A,Semester 4
444,CSE2100,D,Semester 4
444,CSE1010,C,Semester 4
444,CSE1010,C,Semester 4
444,CSE3500,F,Semester 5
444,CSE2100,B,Semester 5
444,STAT3025,C,Semester 5
444,MATH2210,C,Semester 5
444,CSE1010,D,Semester 6
444,MATH1131,W,Semester 6
444,CSE1010,C,Semester 6
444,STAT3025,D,Semester 6
445,MATH1131,W,Semester 1
445,CSE1010,D,Semester 1
445,MATH1131,C,Semester 1
445,CSE1010,A,Semester 1
445,CSE2010,A,Semester 2
445,MATH1131,A,Semester 2
445,CSE1010,A,Semester 2
445,CSE1010,A,Semester 2
445,MATH2210,B,Semester 3
445,CSE1010,B,Semester 3
445,CSE1010,F,Semester 3
445,CSE2100,B,Semester 3
445,MATH1131,F,Semester 4
445,CSE1010,B,Semester 4
445,CSE1010,A,Semester 4
445,STAT3025,D,Semester 4
445,MATH2210,B,Semester 5
445,MATH1131,D,Semester 5
445,CSE1010,C,Semester 5
445,MATH1131,D,Semester 5
445,CSE1010,A,Semester 6
445,CSE2010,W,Semester 6
445,MATH2210,B,Semester 6
445,MATH1131,W,Semester 6
446,CSE1010,D,Semester 1
446,MATH1131,B,Semester 1
446,CSE1010,F,Semester 1
446,MATH1131,W,Semester 1
446,MATH2210,W,Semester 2
446,MATH1131,B,Semester 2
446,MATH1131,F,Semester 2
446,CSE2010,D,Semester 2
446,MATH1131,C,Semester 3
446,STAT3025,W,Semester 3
446,CSE2010,F,Semester 3
446,CSE1010,F,Semester 3
446,MATH1131,C,Semester 4
446,CSE1010,F,Semester 4
446,STAT3025,F,Semester 4
446,CSE2010,D,Semester 4
446,MATH1131,D,Semester 5
446,CSE2010,D,Semester 5
446,MATH1131,A,Semester 5
446,CSE1010,A,Semester 5
446,CSE1010,D,Semester 6
446,MATH1131,B,Semester 6
446,CSE1010,F,Semester 6
446,CSE2100,F,Semester 6
447,CSE1010,A,Semester 1
447,MATH1131,A,Semester 1
447,MATH1131,A,Semester 1
447,CSE1010,A,Semester 1
447,MATH2210,W,Semester 2
447,MATH1131,W,Semester 2
447,CSE1010,B,Semester 2
447,CSE2100,A,Semester 2
447,STAT3025,D,Semester 3
447,CSE1010,A,Semester 3
447,MATH1131,F,Semester 3
447,CSE1010,C,Semester 3
447,CSE2010,W,Semester 4
447,STAT3025,F,Semester 4
447,MATH2210,C,Semester 4
447,CSE1010,C,Semester 4
447,STAT3025,D,Semester 5
447,CSE2010,C,Semester 5
447,CSE1010,B,Semester 5
447,CSE3500,D,Semester 5
447,MATH1131,B,Semester 6
447,STAT3025,F,Semester 6
447,CSE2100,W,Semester 6
447,CSE2010,F,Semester 6
448,CSE1010,D,Semester 1
448,CSE1010,F,Semester 1
448,MATH1131,C,Semester 1
448,MATH1131,A,Semester 1
448,MATH1131,D,Semester 2
448,MATH1131,D,Semester 2
448,CSE1010,A,Semester 2
448,CSE2100,W,Semester 2
448,CSE2100,B,Semester 3
448,MATH1131,F,Semester 3
448,MATH2210,B,Semester 3
448,CSE1010,F,Semester 3
448,CSE1010,B,Semester 4
448,STAT3025,A,Semester 4
448,MATH2210,F,Semester 4
448,CSE2100,F,Semester 4
448,MATH2210,A,Semester 5
448,STAT3025,F,Semester 5
448,CSE2100,F,Semester 5
448,CSE1010,D,Semester 5
448,CSE2100,A,Semester 6
448,MATH1131,B,Semester 6
448,CSE2010,W,Semester 6
448,MATH2210,A,Semester 6
449,CSE1010,C,Semester 1
449,MATH1131,A,Semester 1
449,MATH1131,F,Semester 1
449,CSE1010,C,Semester 1
449,CSE1010,C,Semester 2
449,CSE2100,B,Semester 2
449,CSE2010,A,Semester 2
449,MATH1131,D,Semester 2
449,CSE1010,D,Semester 3
449,CSE3500,A,Semester 3
449,MATH1131,F,Semester 3
449,CSE2010,C,Semester 3
449,MATH1131,A,Semester 4
449,CSE2010,W,Semester 4
449,CSE1010,D,Semester 4
449,MATH1131,A,Semester 4
449,CSE2100,B,Semester 5
449,MATH2210,F,Semester 5
449,CSE1010,F,Semester 5
449,MATH1131,A,Semester 5
449,STAT3025,A,Semester 6
449,MATH1131,A,Semester 6
449,MATH1131,W,Semester 6
449,CSE2100,F,Semester 6
450,MATH1131,F,Semester 1
450,CSE1010,C,Semester 1
450,CSE1010,D,Semester 1
450,MATH1131,W,Semester 1
450,MATH1131,W,Semester 2
450,CSE2100,F,Semester 2
450,CSE2010,F,Semester 2
450,MATH2210,D,Semester 2
450,STAT3025,D,Semester 3
450,CSE1010,D,Semester 3
450,CSE1010,W,Semester 3
450,MATH1131,F,Semester 3
450,CSE1010,C,Semester 4
450,CSE1010,C,Semester 4
450,MATH1131,A,Semester 4
450,MATH1131,A,Semester 4
450,CSE1010,C,Semester 5
450,MATH1131,D,Semester 5
450,CSE1010,F,Semester 5
450,MATH2210,D,Semester 5
450,CSE2010,C,Semester 6
450,CSE3500,B,Semester 6
450,STAT3025,A,Semester 6
450,CSE1010,F,Semester 6
451,MATH1131,F,Semester 1
451,CSE1010,A,Semester 1
451,MATH1131,A,Semester 1
451,CSE1010,A,Semester 1
451,MATH2210,B,Semester 2
451,CSE1010,W,Semester 2
451,CSE2010,C,Semester 2
451,MATH1131,C,Semester 2
451,CSE2010,A,Semester 3
451,MATH1131,A,Semester 3
451,STAT3025,D,Semester 3
451,CSE2100,B,Semester 3
451,CSE2010,C,Semester 4
451,CSE1010,B,Semester 4
451,CSE3500,A,Semester 4
451,STAT3025,C,Semester 4
451,CSE3500,B,Semester 5
451,CSE1010,W,Semester 5
451,CSE2010,B,Semester 5
451,MATH1131,D,Semester 5
451,STAT3025,W,Semester 6
451,CSE3500,A,Semester 6
451,MATH1131,B,Semester 6
451,CSE1010,C,Semester 6
452,CSE1010,F,Semester 1
452,MATH1131,W,Semester 1
452,CSE1010,F,Semester 1
452,MATH1131,F,Semester 1
452,MATH1131,B,Semester 2
452,CSE1010,F,Semester 2
452,CSE1010,D,Semester 2
452,MATH1131,C,Semester 2
452,CSE2010,W,Semester 3
452,CSE2100,C,Semester 3
452,MATH1131,D,Semester 3
452,MATH1131,F,Semester 3
452,CSE3500,A,Semester 4
452,CSE2010,C,Semester 4
452,CSE1010,B,Semester 4
452,MATH1131,C,Semester 4
452,MATH2210,D,Semester 5
452,CSE3500,D,Semester 5
452,CSE1010,D,Semester 5
452,CSE2100,F,Semester 5
452,CSE2010,W,Semester 6
452,CSE3500,C,Semester 6
452,MATH1131,W,Semester 6
452,CSE2100,F,Semester 6
453,CSE1010,D,Semester 1
453,MATH1131,F,Semester 1
453,CSE1010,D,Semester 1
453,MATH1131,C,Semester 1
453,MATH1131,A,Semester 2
453,CSE1010,F,Semester 2
453,MATH2210,C,Semester 2
453,MATH1131,B,Semester 2
453,MATH1131,F,Semester 3
453,CSE2010,A,Semester 3
453,MATH2210,A,Semester 3
453,CSE1010,F,Semester 3
453,MATH1131,C,Semester 4
453,MATH1131,F,Semester 4
453,STAT3025,A,Semester 4
453,CSE1010,C,Semester 4
453,MATH1131,D,Semester 5
453,STAT3025,W,Semester 5
453,CSE2010,C,Semester 5
453,MATH1131,B,Semester 5
453,MATH2210,C,Semester 6
453,MATH1131,C,Semester 6
453,CSE2010,D,Semester 6
453,CSE1010,C,Semester 6
454,MATH1131,F,Semester 1
454,MATH1131,B,Semester 1
454,CSE1010,A,Semester 1
454,CSE1010,B,Semester 1
454,MATH2210,B,Semester 2
454,CSE2100,D,Semester 2
454,CSE1010,W,Semester 2
454,MATH1131,C,Semester 2
454,MATH1131,B,Semester 3
454,CSE2010,W,Semester 3
454,CSE1010,F,Semester 3
454,STAT3025,C,Semester 3
454,CSE2100,D,Semester 4
454,CSE2010,C,Semester 4
454,STAT3025,C,Semester 4
454,CSE3500,D,Semester 4
454,STAT3025,A,Semester 5
454,MATH1131,B,Semester 5
454,MATH1131,W,Semester 5
454,CSE2010,F,Semester 5
454,MATH2210,D,Semester 6
454,MATH1131,A,Semester 6
454,CSE3500,B,Semester 6
454,CSE1010,A,Semester 6
455,MATH1131,D,Semester 1
455,MATH1131,C,Semester 1
455,CSE1010,F,Semester 1
455,CSE1010,B,Semester 1
455,CSE1010,B,Semester 2
455,CSE2100,D,Semester 2
455,MATH2210,W,Semester 2
455,MATH1131,D,Semester 2
455,CSE2100,A,Semester 3
455,MATH2210,F,Semester 3
455,CSE1010,F,Semester 3
455,MATH1131,A,Semester 3
455,MATH1131,B,Semester 4
455,MATH2210,C,Semester 4
455,CSE1010,B,Semester 4
455,STAT3025,F,Semester 4
